County,SecondDate,Cases_Change,Cases_Change%,Cases_Level_x,Transit_Change,Transit_Change%,Transit_Level,Cases_Level_y,Driving_Change,Driving_Change%,Driving_Level,Cases_Level,Walking_Change,Walking_Change%,Walking_Level,Table_Change,Table_Change%,Table_Level
870,Bronx,2020-07-29,4,0.14285714285714285,32,2.799999999999997,0.03989172246758794,72.99,32,3.430000000000007,0.025093276757626796,140.12,32,4.659999999999997,0.03899581589958156,124.16,4.590000000000003,0.22599704579025126,24.900000000000006
871,Erie,2020-07-29,9,0.24324324324324326,46,-7.820000000000007,-0.10969280403983737,63.47,46,-1.6400000000000148,-0.010810098213697283,150.07,46,0.1599999999999966,0.0008515167642362777,188.06,4.590000000000003,0.22599704579025126,24.900000000000006
872,Kings,2020-07-29,6,0.15,46,4.0,0.06391818472355386,66.58,46,5.280000000000001,0.03942357948181887,139.21,46,5.3999999999999915,0.053502427424947895,106.33,4.590000000000003,0.22599704579025126,24.900000000000006
873,Monroe,2020-07-29,12,1.0,24,-8.569999999999993,-0.1284664967770948,58.14,24,-3.6699999999999875,-0.023950923448410804,149.56,24,-9.680000000000007,-0.057035116662738666,160.04,4.590000000000003,0.22599704579025126,24.900000000000006
874,Nassau,2020-07-29,-1,-0.023809523809523808,41,2.8400000000000034,0.04605903340901725,64.5,41,7.219999999999999,0.05167477812768393,146.94,41,7.159999999999997,0.04679432716815892,160.17,4.590000000000003,0.22599704579025126,24.900000000000006
875,New York,2020-07-29,-13,-0.3611111111111111,23,2.0700000000000003,0.07491856677524432,29.7,23,3.7099999999999937,0.05814135715405099,67.52,23,2.779999999999994,0.0846528623629718,35.62,4.590000000000003,0.22599704579025126,24.900000000000006
876,Onondaga,2020-07-29,-3,-0.14285714285714285,18,5.390000000000001,0.07902067145579829,73.6,18,-4.539999999999992,-0.029618997912317275,148.74,18,6.640000000000001,0.06028143440762597,116.79,4.590000000000003,0.22599704579025126,24.900000000000006
877,Queens,2020-07-29,-13,-0.25,39,1.25,0.02111129876710015,60.46,39,5.810000000000002,0.04738215625509706,128.43,39,2.980000000000004,0.02755177514792903,111.14,4.590000000000003,0.22599704579025126,24.900000000000006
878,Richmond,2020-07-29,6,0.46153846153846156,19,-2.8299999999999983,-0.04253720126258828,63.7,19,5.200000000000017,0.03786775415088856,142.52,19,0.8600000000000136,0.005949910059499196,145.4,4.590000000000003,0.22599704579025126,24.900000000000006
879,Suffolk,2020-07-29,3,0.05263157894736842,60,2.1599999999999966,0.024324324324324288,90.96,60,7.439999999999998,0.046303211351755025,168.12,60,12.79000000000002,0.06013164080865078,225.49,4.590000000000003,0.22599704579025126,24.900000000000006
880,Westchester,2020-07-29,-3,-0.07692307692307693,36,2.8900000000000006,0.043874297859420076,68.76,36,4.510000000000019,0.034270516717325374,136.11,36,6.780000000000001,0.05034155034155035,141.46,4.590000000000003,0.22599704579025126,24.900000000000006
881,Albany,2020-07-30,1,0.08333333333333333,13,-5.290000000000006,-0.06383492216724998,77.58,13,2.3499999999999943,0.01685070988096941,141.81,13,3.190000000000026,0.022054756637168323,147.83,-0.46999999999999886,-0.018875502008032077,24.430000000000007
882,Bronx,2020-07-30,28,0.875,60,-3.269999999999996,-0.04480065762433205,69.72,60,0.0,0.0,140.12,60,-2.1799999999999926,-0.01755798969072159,121.98,-0.46999999999999886,-0.018875502008032077,24.430000000000007
883,Erie,2020-07-30,-22,-0.4782608695652174,24,-2.3100000000000023,-0.03639514731369155,61.16,24,10.530000000000001,0.07016725528086894,160.6,24,13.879999999999995,0.07380623205359989,201.94,-0.46999999999999886,-0.018875502008032077,24.430000000000007
884,Kings,2020-07-30,42,0.9130434782608695,88,-3.3200000000000003,-0.049864824271553025,63.26,88,-1.9000000000000057,-0.013648444795632538,137.31,88,-3.9599999999999937,-0.037242546788300517,102.37,-0.46999999999999886,-0.018875502008032077,24.430000000000007
885,Monroe,2020-07-30,-3,-0.125,21,3.8800000000000026,0.06673546611627111,62.02,21,11.780000000000001,0.07876437550147099,161.34,21,6.77000000000001,0.04230192451887035,166.81,-0.46999999999999886,-0.018875502008032077,24.430000000000007
886,Nassau,2020-07-30,17,0.4146341463414634,58,-3.979999999999997,-0.0617054263565891,60.52,58,-0.789999999999992,-0.005376344086021451,146.15,58,-7.72999999999999,-0.0482612224511456,152.44,-0.46999999999999886,-0.018875502008032077,24.430000000000007
887,New York,2020-07-30,54,2.347826086956522,77,-0.6099999999999994,-0.02053872053872052,29.09,77,0.060000000000002274,0.0008886255924170953,67.58,77,-0.769999999999996,-0.021617069062324426,34.85,-0.46999999999999886,-0.018875502008032077,24.430000000000007
888,Onondaga,2020-07-30,4,0.2222222222222222,22,-4.719999999999999,-0.06413043478260869,68.88,22,12.939999999999998,0.0869974452064004,161.68,22,1.9799999999999898,0.016953506293346944,118.77,-0.46999999999999886,-0.018875502008032077,24.430000000000007
889,Queens,2020-07-30,41,1.0512820512820513,80,-1.6400000000000006,-0.027125372146873977,58.82,80,-0.75,-0.0058397570661060496,127.68,80,-0.1599999999999966,-0.0014396256973186665,110.98,-0.46999999999999886,-0.018875502008032077,24.430000000000007
890,Richmond,2020-07-30,8,0.42105263157894735,27,-2.8599999999999994,-0.04489795918367346,60.84,27,0.3499999999999943,0.002455795677799567,142.87,27,-3.8700000000000045,-0.026616231086657526,141.53,-0.46999999999999886,-0.018875502008032077,24.430000000000007
891,Suffolk,2020-07-30,26,0.43333333333333335,86,2.7700000000000102,0.03045294635004409,93.73,86,1.3899999999999864,0.00826790387818217,169.51,86,-6.0800000000000125,-0.026963501707392843,219.41,-0.46999999999999886,-0.018875502008032077,24.430000000000007
892,Westchester,2020-07-30,3,0.08333333333333333,39,0.3499999999999943,0.0050901687027340645,69.11,39,1.9299999999999784,0.01417970758944955,138.04,39,-0.1599999999999966,-0.0011310617842499404,141.3,-0.46999999999999886,-0.018875502008032077,24.430000000000007
893,Albany,2020-07-31,-3,-0.23076923076923078,10,13.590000000000003,0.17517401392111373,91.17,10,9.719999999999999,0.0685424159086101,151.53,10,28.0,0.1894067509977677,175.83,4.409999999999997,0.18051575931232072,28.840000000000003
894,Erie,2020-07-31,34,1.4166666666666667,58,6.810000000000002,0.11134728580771751,67.97,58,9.650000000000006,0.06008717310087177,170.25,58,11.009999999999991,0.05452114489452308,212.95,4.409999999999997,0.18051575931232072,28.840000000000003
895,Kings,2020-07-31,27,0.3068181818181818,115,2.270000000000003,0.03588365475814106,65.53,115,9.759999999999991,0.07108003787051191,147.07,115,9.649999999999991,0.09426589821236682,112.02,4.409999999999997,0.18051575931232072,28.840000000000003
896,Monroe,2020-07-31,12,0.5714285714285714,33,4.130000000000003,0.0665914221218962,66.15,33,9.829999999999984,0.06092723441180106,171.17,33,21.819999999999993,0.13080750554523105,188.63,4.409999999999997,0.18051575931232072,28.840000000000003
897,Nassau,2020-07-31,-13,-0.22413793103448276,45,0.5899999999999963,0.009748843357567684,61.11,45,0.8400000000000034,0.0057475196715703275,146.99,45,12.319999999999993,0.08081868276043029,164.76,4.409999999999997,0.18051575931232072,28.840000000000003
898,New York,2020-07-31,-16,-0.2077922077922078,61,1.3599999999999994,0.046751460983155704,30.45,61,7.090000000000003,0.1049126960639243,74.67,61,3.8599999999999994,0.11076040172166425,38.71,4.409999999999997,0.18051575931232072,28.840000000000003
899,Onondaga,2020-07-31,-17,-0.7727272727272727,5,2.6000000000000085,0.03774680603948909,71.48,5,11.090000000000003,0.06859228104898567,172.77,5,11.290000000000006,0.09505767449692688,130.06,4.409999999999997,0.18051575931232072,28.840000000000003
900,Queens,2020-07-31,-5,-0.0625,75,-1.7199999999999989,-0.029241754505270296,57.1,75,6.789999999999992,0.053179824561403445,134.47,75,7.069999999999993,0.06370517210308158,118.05,4.409999999999997,0.18051575931232072,28.840000000000003
901,Richmond,2020-07-31,-7,-0.25925925925925924,20,-0.7000000000000028,-0.011505588428665397,60.14,20,5.439999999999998,0.03807657310842023,148.31,20,5.909999999999997,0.04175793118066839,147.44,4.409999999999997,0.18051575931232072,28.840000000000003
902,Suffolk,2020-07-31,-32,-0.37209302325581395,54,-1.6500000000000057,-0.017603755467833198,92.08,54,3.230000000000018,0.01905492301339165,172.74,54,23.390000000000015,0.10660407456360246,242.8,4.409999999999997,0.18051575931232072,28.840000000000003
903,Westchester,2020-07-31,-19,-0.48717948717948717,20,-0.7099999999999937,-0.010273477065547588,68.4,20,11.080000000000013,0.08026658939437854,149.12,20,13.869999999999976,0.09815994338287314,155.17,4.409999999999997,0.18051575931232072,28.840000000000003
904,Albany,2020-08-04,2,0.2,12,-15.709999999999994,-0.17355280600972156,74.81,12,-14.629999999999995,-0.10663265306122446,122.57,12,-20.379999999999995,-0.13247529901196045,133.46,-10.420000000000002,-0.5073028237585199,10.120000000000005
905,Bronx,2020-08-04,-18,-0.3050847457627119,41,-8.759999999999998,-0.12455566614531492,61.57,41,-17.59999999999998,-0.12927868370794757,118.54,41,-18.799999999999997,-0.15738802846379235,100.65,-10.420000000000002,-0.5073028237585199,10.120000000000005
906,Erie,2020-08-04,-13,-0.24074074074074073,41,-0.9400000000000048,-0.015085861017493256,61.37,41,2.0800000000000125,0.014634489551818846,144.21,41,-0.660000000000025,-0.0036447978793904628,180.42,-10.420000000000002,-0.5073028237585199,10.120000000000005
907,Kings,2020-08-04,-23,-0.26744186046511625,63,-5.6299999999999955,-0.08669541114875262,59.31,63,-15.299999999999997,-0.11465827338129495,118.14,63,-20.0,-0.19527436047646943,82.42,-10.420000000000002,-0.5073028237585199,10.120000000000005
908,Monroe,2020-08-04,9,0.4090909090909091,31,-4.1699999999999875,-0.06078717201166163,64.43,31,-0.8400000000000034,-0.005731832139201661,145.71,31,-7.159999999999997,-0.04499183109212013,151.98,-10.420000000000002,-0.5073028237585199,10.120000000000005
909,Nassau,2020-08-04,-2,-0.034482758620689655,56,-9.120000000000005,-0.14462416745956239,53.94,56,-27.75999999999999,-0.2005925283618758,110.63,56,-30.5,-0.20494557183174306,118.32,-10.420000000000002,-0.5073028237585199,10.120000000000005
910,New York,2020-08-04,-20,-0.35714285714285715,36,-5.059999999999999,-0.17454294584339425,23.93,36,-12.200000000000003,-0.18783679753656662,52.75,36,-11.270000000000003,-0.32338593974175045,23.58,-10.420000000000002,-0.5073028237585199,10.120000000000005
911,Onondaga,2020-08-04,20,4.0,25,-18.980000000000004,-0.21962508678546636,67.44,25,-12.639999999999986,-0.08210991295309852,141.3,25,-10.77000000000001,-0.09455662862159797,103.13,-10.420000000000002,-0.5073028237585199,10.120000000000005
912,Queens,2020-08-04,-11,-0.16923076923076924,54,-5.68,-0.0933442892358258,55.17,54,-18.42,-0.14830917874396135,105.78,54,-20.709999999999994,-0.18565665620797844,90.84,-10.420000000000002,-0.5073028237585199,10.120000000000005
913,Richmond,2020-08-04,-11,-0.55,9,-8.819999999999993,-0.13343419062027223,57.28,9,-8.519999999999982,-0.06325167037861902,126.18,9,-26.090000000000003,-0.18757638938816595,113.0,-10.420000000000002,-0.5073028237585199,10.120000000000005
914,Suffolk,2020-08-04,23,0.46,73,-20.17,-0.2157680787334189,73.31,73,-37.67999999999999,-0.232664402593393,124.27,73,-48.31999999999999,-0.21950665515831552,171.81,-10.420000000000002,-0.5073028237585199,10.120000000000005
915,Westchester,2020-08-04,19,1.1875,35,-11.75,-0.15573227302849568,63.7,35,-16.269999999999996,-0.12093956738273988,118.26,35,-29.110000000000014,-0.2128857686119644,107.63,-10.420000000000002,-0.5073028237585199,10.120000000000005
916,Albany,2020-08-05,1,0.08333333333333333,13,17.36,0.23205453816334712,92.17,13,21.53,0.17565472791058173,144.1,13,22.810000000000002,0.17091263299865128,156.27,16.060000000000002,1.58695652173913,26.180000000000007
917,Bronx,2020-08-05,-7,-0.17073170731707318,34,17.330000000000005,0.2814682475231445,78.9,34,28.719999999999985,0.2422810865530621,147.26,34,31.48999999999998,0.3128663686040733,132.14,16.060000000000002,1.58695652173913,26.180000000000007
918,Erie,2020-08-05,-6,-0.14634146341463414,35,8.170000000000009,0.13312693498452027,69.54,35,11.25,0.07801123361764094,155.46,35,15.690000000000026,0.08696375124709027,196.11,16.060000000000002,1.58695652173913,26.180000000000007
919,Kings,2020-08-05,-18,-0.2857142857142857,45,11.590000000000003,0.19541392682515601,70.9,45,28.42,0.24056204503131878,146.56,45,31.730000000000004,0.3849793739383645,114.15,16.060000000000002,1.58695652173913,26.180000000000007
920,Monroe,2020-08-05,-11,-0.3548387096774194,20,6.969999999999999,0.10817941952506593,71.4,20,9.939999999999998,0.06821769267723558,155.65,20,14.02000000000001,0.09224898012896442,166.0,16.060000000000002,1.58695652173913,26.180000000000007
921,Nassau,2020-08-05,-10,-0.17857142857142858,46,10.030000000000001,0.1859473489061921,63.97,46,44.96000000000001,0.40639971074753695,155.59,46,49.860000000000014,0.42139959432048696,168.18,16.060000000000002,1.58695652173913,26.180000000000007
922,New York,2020-08-05,-9,-0.25,27,8.850000000000001,0.36982866694525707,32.78,27,21.189999999999998,0.40170616113744073,73.94,27,17.020000000000003,0.7217981340118746,40.6,16.060000000000002,1.58695652173913,26.180000000000007
923,Onondaga,2020-08-05,-15,-0.6,10,7.990000000000009,0.11847568208778186,75.43,10,17.560000000000002,0.12427459306440199,158.86,10,15.36,0.1489382332977795,118.49,16.060000000000002,1.58695652173913,26.180000000000007
924,Queens,2020-08-05,-19,-0.35185185185185186,35,10.950000000000003,0.19847743338771076,66.12,35,32.75,0.30960484023444884,138.53,35,30.92,0.34037868780273006,121.76,16.060000000000002,1.58695652173913,26.180000000000007
925,Richmond,2020-08-05,-1,-0.1111111111111111,8,11.569999999999993,0.20199022346368703,68.85,8,27.28,0.21619908067839594,153.46,8,42.46000000000001,0.3757522123893806,155.46,16.060000000000002,1.58695652173913,26.180000000000007
926,Suffolk,2020-08-05,12,0.1643835616438356,85,17.120000000000005,0.23352885008866464,90.43,85,50.59000000000002,0.4070974491027603,174.86,85,52.78,0.3071998137477446,224.59,16.060000000000002,1.58695652173913,26.180000000000007
927,Westchester,2020-08-05,-9,-0.2571428571428571,26,14.909999999999997,0.234065934065934,78.61,26,32.489999999999995,0.27473363774733633,150.75,26,36.73000000000002,0.3412617300009293,144.36,16.060000000000002,1.58695652173913,26.180000000000007
928,Albany,2020-08-06,-4,-0.3076923076923077,9,-5.590000000000003,-0.060648801128349826,86.58,9,1.5900000000000034,0.011034004163775181,145.69,9,7.5,0.04799385678633135,163.77,0.28999999999999204,0.011077158135981358,26.47
929,Bronx,2020-08-06,65,1.911764705882353,99,-8.070000000000007,-0.10228136882129286,70.83,99,-6.9199999999999875,-0.04699171533342379,140.34,99,-8.879999999999981,-0.06720145300438915,123.26,0.28999999999999204,0.011077158135981358,26.47
930,Kings,2020-08-06,55,1.2222222222222223,100,-2.990000000000009,-0.04217207334273637,67.91,100,-2.740000000000009,-0.018695414847161633,143.82,100,-3.230000000000004,-0.028296101620674585,110.92,0.28999999999999204,0.011077158135981358,26.47
931,Monroe,2020-08-06,7,0.35,27,-1.3700000000000045,-0.019187675070028075,70.03,27,8.0,0.051397365884998394,163.65,27,10.110000000000014,0.060903614457831406,176.11,0.28999999999999204,0.011077158135981358,26.47
932,Nassau,2020-08-06,6,0.13043478260869565,52,-0.1599999999999966,-0.0025011724245739657,63.81,52,10.549999999999983,0.06780641429397766,166.14,52,-2.0,-0.011892020454275181,166.18,0.28999999999999204,0.011077158135981358,26.47
933,New York,2020-08-06,37,1.3703703703703705,64,-1.990000000000002,-0.060707748627211774,30.79,64,-1.6899999999999977,-0.022856370029753825,72.25,64,-0.509999999999998,-0.012561576354679754,40.09,0.28999999999999204,0.011077158135981358,26.47
934,Queens,2020-08-06,55,1.5714285714285714,90,-4.350000000000001,-0.06578947368421054,61.77,90,-5.02000000000001,-0.036237638056738686,133.51,90,-5.730000000000004,-0.04705978975032855,116.03,0.28999999999999204,0.011077158135981358,26.47
935,Richmond,2020-08-06,11,1.375,19,-3.8499999999999943,-0.05591866376180094,65.0,19,-4.110000000000014,-0.02678222338068561,149.35,19,4.859999999999985,0.031262060980316385,160.32,0.28999999999999204,0.011077158135981358,26.47
936,Suffolk,2020-08-06,-8,-0.09411764705882353,77,-1.6300000000000097,-0.018024991706292265,88.8,77,2.9899999999999807,0.01709939380075478,177.85,77,8.699999999999989,0.0387372545527405,233.29,0.28999999999999204,0.011077158135981358,26.47
937,Westchester,2020-08-06,6,0.23076923076923078,32,-9.739999999999995,-0.12390281134715679,68.87,32,-6.319999999999993,-0.04192371475953561,144.43,32,0.4399999999999977,0.003047935716264877,144.8,0.28999999999999204,0.011077158135981358,26.47
938,Albany,2020-08-07,-1,-0.1111111111111111,8,1.9399999999999977,0.02240702240702238,88.52,8,6.25,0.042899306747202964,151.94,8,8.659999999999997,0.052879037674787785,172.43,2.019999999999996,0.07631280695126544,28.489999999999995
939,Bronx,2020-08-07,-46,-0.46464646464646464,53,0.45000000000000284,0.006353240152477804,71.28,53,17.129999999999995,0.1220607097050021,157.47,53,8.420000000000002,0.0683108875547623,131.68,2.019999999999996,0.07631280695126544,28.489999999999995
940,Erie,2020-08-07,19,0.5428571428571428,54,6.560000000000002,0.10237203495630466,70.64,54,14.919999999999987,0.09314521163690839,175.1,54,27.149999999999977,0.1335859082857704,230.39,2.019999999999996,0.07631280695126544,28.489999999999995
941,Kings,2020-08-07,-47,-0.47,53,-0.3499999999999943,-0.005153880135473337,67.56,53,7.159999999999997,0.04978445278820746,150.98,53,0.8199999999999932,0.007392715470609387,111.74,2.019999999999996,0.07631280695126544,28.489999999999995
942,Monroe,2020-08-07,6,0.2222222222222222,33,-2.5,-0.035698986148793375,67.53,33,13.259999999999991,0.08102658111824008,176.91,33,20.909999999999997,0.11873261030038042,197.02,2.019999999999996,0.07631280695126544,28.489999999999995
